datetime,open,high,low,close,volume,spread,real_volume
2022-03-28 04:00:00+00:00,1957.56,1957.56,1941.61,1943.13,21958,0,0
2022-03-28 08:00:00+00:00,1943.13,1943.13,1926.98,1927.33,22061,0,0
2022-03-28 12:00:00+00:00,1927.33,1944.77,1925.28,1938.26,14275,0,0
2022-03-28 16:00:00+00:00,1938.26,1942.53,1930.04,1938.38,24705,0,0
2022-03-28 20:00:00+00:00,1938.38,1940.03,1916.84,1921.71,16482,0,0
2022-03-29 00:00:00+00:00,1920.78,1924.92,1920.78,1922.47,7523,6,0
2022-03-29 04:00:00+00:00,1922.44,1929.19,1921.11,1922.3,13414,0,0
2022-03-29 08:00:00+00:00,1922.3,1925.07,1910.12,1913.64,15009,0,0
2022-03-29 12:00:00+00:00,1913.63,1916.24,1890.01,1897.17,22925,0,0
2022-03-29 16:00:00+00:00,1897.17,1917.69,1892.69,1915.21,27143,0,0
2022-03-29 20:00:00+00:00,1915.27,1921.37,1912.69,1919.26,12228,0,0
2022-03-30 00:00:00+00:00,1917.98,1921.16,1915.84,1919.22,6312,0,0
2022-03-30 04:00:00+00:00,1919.21,1927.17,1918.62,1925.7,17680,4,0
2022-03-30 08:00:00+00:00,1925.7,1928.39,1919.07,1919.23,14613,0,0
2022-03-30 12:00:00+00:00,1919.23,1932.46,1917.1,1927.11,15543,0,0
2022-03-30 16:00:00+00:00,1927.11,1938.49,1922.38,1932.07,21258,0,0
2022-03-30 20:00:00+00:00,1932.09,1935.86,1930.45,1933.05,11036,4,0
2022-03-31 00:00:00+00:00,1930.55,1934.07,1928.13,1931.61,6882,11,0
2022-03-31 04:00:00+00:00,1931.61,1932.01,1920.13,1921.09,16211,3,0
2022-03-31 08:00:00+00:00,1921.09,1933.84,1918.93,1925.19,16944,0,0
2022-03-31 12:00:00+00:00,1925.13,1935.93,1922.45,1934.03,13868,0,0
2022-03-31 16:00:00+00:00,1934.03,1945.08,1932.25,1944.35,21880,0,0
2022-03-31 20:00:00+00:00,1944.34,1949.78,1934.86,1936.77,15158,0,0
2022-04-01 00:00:00+00:00,1934.79,1937.61,1932.36,1934.11,4825,11,0
2022-04-01 04:00:00+00:00,1934.11,1939.42,1933.39,1937.43,14435,6,0
2022-04-01 08:00:00+00:00,1937.43,1939.06,1929.35,1932.04,16158,0,0
2022-04-01 12:00:00+00:00,1932.12,1936.48,1924.17,1927.4,21399,0,0
2022-04-01 16:00:00+00:00,1927.31,1933.63,1918.64,1922.93,25458,0,0
2022-04-01 20:00:00+00:00,1922.93,1926.11,1917.95,1924.11,15968,0,0
2022-04-04 00:00:00+00:00,1923.88,1926.82,1921.42,1925.6,5159,13,0
2022-04-04 04:00:00+00:00,1925.6,1925.6,1915.35,1917.49,10217,1,0
2022-04-04 08:00:00+00:00,1917.49,1933.06,1916.94,1931.17,13923,0,0
2022-04-04 12:00:00+00:00,1931.14,1935.97,1925.54,1931.63,13336,0,0
2022-04-04 16:00:00+00:00,1931.63,1936.94,1924.3,1931.56,23938,0,0
2022-04-04 20:00:00+00:00,1931.56,1933.27,1928.74,1932.63,11095,8,0
2022-04-05 00:00:00+00:00,1930.32,1933.61,1930.32,1931.92,5264,13,0
2022-04-05 04:00:00+00:00,1931.92,1932.52,1926.37,1928.43,6953,2,0
2022-04-05 08:00:00+00:00,1928.42,1933.46,1925.43,1931.63,10586,0,0
2022-04-05 12:00:00+00:00,1931.63,1935.31,1924.01,1935.18,16028,0,0
2022-04-05 16:00:00+00:00,1935.15,1944.66,1917.87,1923.42,28667,0,0
2022-04-05 20:00:00+00:00,1923.33,1925.57,1919.4,1923.54,15118,0,0
2022-04-06 00:00:00+00:00,1922.28,1924.07,1917.63,1919.57,5656,9,0
2022-04-06 04:00:00+00:00,1919.56,1925.22,1916.49,1921.57,16246,6,0
2022-04-06 08:00:00+00:00,1921.57,1926.4,1915.07,1926.15,17838,0,0
2022-04-06 12:00:00+00:00,1926.19,1933.52,1918.18,1926.55,20116,0,0
2022-04-06 16:00:00+00:00,1926.55,1931.89,1923.35,1924.89,23786,0,0
2022-04-06 20:00:00+00:00,1924.89,1929.5,1915.48,1925.48,27843,0,0
2022-04-07 00:00:00+00:00,1923.96,1927.24,1922.12,1925.34,6066,0,0
2022-04-07 04:00:00+00:00,1925.34,1926.09,1920.42,1921.61,12174,0,0
2022-04-07 08:00:00+00:00,1921.62,1928.44,1920.72,1926.01,14281,0,0
2022-04-07 12:00:00+00:00,1926.01,1933.92,1923.44,1927.56,14432,5,0
2022-04-07 16:00:00+00:00,1927.56,1937.67,1926.59,1934.07,19378,1,0
2022-04-07 20:00:00+00:00,1934.14,1936.77,1929.32,1931.15,14056,1,0
2022-04-08 00:00:00+00:00,1931.3,1935.02,1930.23,1932.82,4311,24,0
2022-04-08 04:00:00+00:00,1932.82,1935.39,1927.66,1928.05,9537,15,0
2022-04-08 08:00:00+00:00,1928.06,1933.25,1927.46,1931.42,11359,11,0
2022-04-08 12:00:00+00:00,1931.42,1938.92,1929.02,1931.18,14378,8,0
2022-04-08 16:00:00+00:00,1931.07,1948.05,1930.7,1941.23,25105,0,0
2022-04-08 20:00:00+00:00,1941.23,1946.0,1938.82,1946.0,9277,12,0
2022-04-11 00:00:00+00:00,1946.22,1946.8,1942.85,1945.07,3754,12,0
2022-04-11 04:00:00+00:00,1945.07,1947.62,1940.06,1942.12,12654,19,0
2022-04-11 08:00:00+00:00,1942.12,1957.92,1939.79,1956.99,13872,1,0
2022-04-11 12:00:00+00:00,1956.99,1969.46,1952.85,1963.34,19484,0,0
2022-04-11 16:00:00+00:00,1963.34,1964.82,1940.64,1941.22,28387,6,0
2022-04-11 20:00:00+00:00,1941.22,1955.7,1940.64,1954.42,12362,11,0
2022-04-12 00:00:00+00:00,1953.0,1954.4,1949.59,1952.22,5453,18,0
2022-04-12 04:00:00+00:00,1952.22,1960.42,1950.01,1957.72,9959,14,0
2022-04-12 08:00:00+00:00,1957.72,1959.82,1950.73,1951.37,13863,13,0
2022-04-12 12:00:00+00:00,1951.37,1972.05,1949.47,1970.38,17994,0,0
2022-04-12 16:00:00+00:00,1970.38,1978.55,1960.4,1973.93,27891,1,0
2022-04-12 20:00:00+00:00,1973.93,1975.0,1964.44,1966.14,14767,10,0
2022-04-13 00:00:00+00:00,1966.3,1967.77,1962.62,1963.96,5037,24,0
2022-04-13 04:00:00+00:00,1963.96,1972.22,1963.22,1968.07,10240,10,0
2022-04-13 08:00:00+00:00,1968.06,1975.63,1965.47,1973.64,13788,1,0
2022-04-13 12:00:00+00:00,1973.62,1980.63,1971.54,1977.42,15194,9,0
2022-04-13 16:00:00+00:00,1977.4,1981.36,1973.02,1978.95,19058,0,0
2022-04-13 20:00:00+00:00,1978.95,1981.47,1974.66,1977.56,12280,2,0
2022-04-14 00:00:00+00:00,1977.2,1978.92,1973.34,1974.82,3970,22,0
2022-04-14 04:00:00+00:00,1974.86,1980.19,1972.22,1975.42,9578,15,0
2022-04-14 08:00:00+00:00,1975.37,1978.21,1970.28,1971.31,14868,6,0
2022-04-14 12:00:00+00:00,1971.34,1979.78,1967.06,1972.43,16084,5,0
2022-04-14 16:00:00+00:00,1972.43,1977.75,1960.07,1971.0,24635,0,0
2022-04-14 20:00:00+00:00,1970.95,1975.05,1969.9,1973.04,8790,17,0
2022-04-18 00:00:00+00:00,1979.26,1988.54,1978.02,1987.34,6552,19,0
2022-04-18 04:00:00+00:00,1987.44,1988.44,1982.32,1984.77,12276,10,0
2022-04-18 08:00:00+00:00,1984.77,1993.07,1983.56,1992.92,13946,11,0
2022-04-18 12:00:00+00:00,1992.92,1998.33,1987.62,1994.82,14868,0,0
2022-04-18 16:00:00+00:00,1994.82,1996.24,1982.67,1986.45,27018,14,0
2022-04-18 20:00:00+00:00,1986.46,1987.46,1976.12,1978.75,15198,13,0
2022-04-19 00:00:00+00:00,1977.3,1978.72,1974.57,1975.62,5164,14,0
2022-04-19 04:00:00+00:00,1975.62,1978.67,1973.37,1974.47,11240,15,0
2022-04-19 08:00:00+00:00,1974.56,1981.14,1972.62,1977.92,13361,7,0
2022-04-19 12:00:00+00:00,1977.9,1981.78,1964.35,1967.03,15644,1,0
2022-04-19 16:00:00+00:00,1967.09,1968.2,1950.26,1957.28,28982,0,0
2022-04-19 20:00:00+00:00,1957.34,1957.67,1942.29,1949.02,15060,16,0
2022-04-20 00:00:00+00:00,1949.76,1951.37,1945.77,1946.56,6461,11,0
2022-04-20 04:00:00+00:00,1946.47,1949.07,1940.04,1943.04,18191,17,0
2022-04-20 08:00:00+00:00,1943.04,1947.13,1939.12,1946.63,15300,9,0
2022-04-20 12:00:00+00:00,1946.63,1955.07,1944.47,1949.84,19249,0,0
2022-04-20 16:00:00+00:00,1949.89,1954.54,1943.72,1953.24,21109,1,0
2022-04-20 20:00:00+00:00,1953.07,1958.32,1950.87,1957.32,14032,10,0
2022-04-21 00:00:00+00:00,1957.1,1957.4,1953.06,1955.92,5306,34,0
2022-04-21 04:00:00+00:00,1955.94,1956.57,1950.12,1950.84,10760,1,0
2022-04-21 08:00:00+00:00,1950.84,1954.01,1943.34,1947.08,15349,8,0
2022-04-21 12:00:00+00:00,1947.07,1949.04,1936.32,1947.7,18277,0,0
2022-04-21 16:00:00+00:00,1947.7,1949.55,1937.7,1940.42,24638,6,0
2022-04-21 20:00:00+00:00,1940.37,1953.9,1940.02,1951.62,15912,10,0
2022-04-22 00:00:00+00:00,1950.4,1952.46,1948.17,1949.99,6777,27,0
2022-04-22 04:00:00+00:00,1950.07,1953.3,1945.63,1952.22,13184,12,0
2022-04-22 08:00:00+00:00,1952.24,1955.42,1943.22,1943.65,17367,2,0
2022-04-22 12:00:00+00:00,1943.65,1944.07,1929.06,1936.99,19910,6,0
2022-04-22 16:00:00+00:00,1936.87,1946.31,1926.32,1936.37,28873,10,0
2022-04-22 20:00:00+00:00,1936.36,1936.6,1930.87,1931.65,13717,6,0
2022-04-25 00:00:00+00:00,1930.0,1932.88,1926.2,1927.67,6442,16,0
2022-04-25 04:00:00+00:00,1927.68,1927.77,1916.02,1916.06,18093,0,0
2022-04-25 08:00:00+00:00,1916.12,1921.13,1912.07,1916.43,19336,8,0
2022-04-25 12:00:00+00:00,1916.29,1919.09,1891.26,1894.67,21651,7,0
2022-04-25 16:00:00+00:00,1894.67,1904.1,1891.62,1897.6,28517,0,0
2022-04-25 20:00:00+00:00,1897.6,1902.42,1894.42,1897.62,17177,9,0
2022-04-26 00:00:00+00:00,1897.6,1903.64,1896.84,1900.76,6270,13,0
2022-04-26 04:00:00+00:00,1900.76,1905.07,1897.15,1903.76,14000,11,0
2022-04-26 08:00:00+00:00,1903.74,1907.16,1895.48,1902.4,16888,5,0
2022-04-26 12:00:00+00:00,1902.4,1909.48,1900.26,1901.75,15609,6,0
2022-04-26 16:00:00+00:00,1901.55,1911.12,1900.07,1903.07,25584,0,0
2022-04-26 20:00:00+00:00,1903.07,1906.44,1896.37,1906.16,13273,8,0
2022-04-27 00:00:00+00:00,1904.6,1906.86,1902.68,1903.62,4819,26,0
2022-04-27 04:00:00+00:00,1903.59,1904.42,1895.38,1897.97,13313,20,0
2022-04-27 08:00:00+00:00,1897.87,1903.34,1885.67,1893.24,16881,0,0
2022-04-27 12:00:00+00:00,1893.26,1906.87,1893.15,1896.3,16259,0,0
2022-04-27 16:00:00+00:00,1896.33,1897.33,1881.24,1887.46,27426,0,0
2022-04-27 20:00:00+00:00,1887.46,1891.44,1884.73,1885.56,14894,7,0
2022-04-28 00:00:00+00:00,1885.5,1886.54,1882.37,1883.72,3655,37,0
2022-04-28 04:00:00+00:00,1883.72,1884.37,1875.39,1878.14,13699,17,0
2022-04-28 08:00:00+00:00,1878.14,1889.81,1870.48,1886.25,15773,9,0
2022-04-28 12:00:00+00:00,1886.22,1895.32,1881.72,1885.47,22174,10,0
2022-04-28 16:00:00+00:00,1885.48,1892.92,1883.0,1888.53,26895,3,0
2022-04-28 20:00:00+00:00,1888.54,1896.72,1887.52,1894.02,12144,16,0
2022-04-29 00:00:00+00:00,1894.4,1897.82,1892.26,1897.17,3202,24,0
2022-04-29 04:00:00+00:00,1897.17,1905.72,1896.47,1905.6,12565,13,0
2022-04-29 08:00:00+00:00,1905.6,1917.72,1905.39,1913.72,14878,1,0
2022-04-29 12:00:00+00:00,1913.67,1919.69,1907.32,1910.71,16861,3,0
2022-04-29 16:00:00+00:00,1910.69,1914.53,1902.4,1908.07,24047,1,0
2022-04-29 20:00:00+00:00,1908.07,1911.47,1894.27,1896.3,17912,8,0
2022-05-02 00:00:00+00:00,1897.67,1899.77,1888.74,1890.33,6186,11,0
2022-05-02 04:00:00+00:00,1890.42,1892.54,1883.72,1885.47,11164,16,0
2022-05-02 08:00:00+00:00,1885.42,1887.69,1879.35,1879.79,11137,5,0
2022-05-02 12:00:00+00:00,1879.82,1882.27,1860.37,1861.45,15089,0,0
2022-05-02 16:00:00+00:00,1861.44,1871.97,1854.16,1865.7,24667,0,0
2022-05-02 20:00:00+00:00,1865.7,1866.86,1860.0,1863.02,13676,9,0
2022-05-03 00:00:00+00:00,1863.3,1867.02,1861.79,1866.69,3311,26,0
2022-05-03 04:00:00+00:00,1866.62,1866.62,1857.47,1858.4,7566,11,0
2022-05-03 08:00:00+00:00,1858.4,1861.9,1850.17,1853.66,14076,1,0
2022-05-03 12:00:00+00:00,1853.66,1865.52,1853.5,1863.31,13604,0,0
2022-05-03 16:00:00+00:00,1863.31,1878.04,1861.96,1869.74,23733,4,0
2022-05-03 20:00:00+00:00,1869.69,1871.82,1865.1,1867.72,12428,17,0
2022-05-04 00:00:00+00:00,1866.8,1869.36,1864.76,1865.73,3842,19,0
2022-05-04 04:00:00+00:00,1865.8,1865.97,1861.42,1865.44,6635,28,0
2022-05-04 08:00:00+00:00,1865.44,1871.93,1861.32,1868.4,8776,3,0
2022-05-04 12:00:00+00:00,1868.4,1871.54,1863.54,1867.44,9996,6,0
2022-05-04 16:00:00+00:00,1867.47,1870.84,1861.39,1868.42,18525,10,0
2022-05-04 20:00:00+00:00,1868.44,1889.69,1861.56,1881.79,35180,12,0
2022-05-05 00:00:00+00:00,1882.85,1895.92,1879.65,1895.67,6502,14,0
2022-05-05 04:00:00+00:00,1895.67,1903.16,1895.67,1901.46,13521,22,0
2022-05-05 08:00:00+00:00,1901.46,1902.12,1889.36,1894.1,16433,1,0
2022-05-05 12:00:00+00:00,1894.12,1909.66,1893.04,1906.82,18780,1,0
2022-05-05 16:00:00+00:00,1906.82,1908.57,1872.37,1876.37,35089,0,0
2022-05-05 20:00:00+00:00,1876.37,1880.96,1873.18,1877.11,23077,5,0
